avgAnnCount,avgDeathsPerYear,PctBachDeg25_Over,PctPrivateCoverage,medIncome,PctUnemployed16_Over,PctHS25_Over,TARGET_deathRate,povertyPercent
94,40,8.8,54.7,42286,9,39.2,160.1,20.6
1456,579,14.6,62.6,44050,8.9,29.8,181.6,17.7
543,213,11.8,59,37906,12.4,29.2,185.2,23.2
176,79,7.6,58.3,37501,12.3,37.8,207.1,19.6
183,95,7.3,51.8,29609,11.6,40.3,224.8,28.3
1030,421,20,71,54196,8.9,27.8,185.8,14.6
18,7,12,77.9,50896,1.9,37.1,158.3,10.8
98,40,15.6,69.8,49583,2.9,33.3,161.7,15.1
13,6,14.4,36.6,34326,14.7,28.8,170,34.8
38,16,13.7,80.7,47987,0.9,37.5,145,15.2
110,45,27.4,81.2,52930,3.1,26.1,162.6,14.1
181,74,20.8,77.2,53150,2.5,33.3,154.6,11.8
31,13,16.2,71.6,47224,2.6,30.4,174.9,14.8
58,26,15,62.1,41446,3,35.1,194.3,15.8
54,24,13.2,56.8,41395,5.1,37.9,181.9,24
24,10,15.7,74.9,48024,2.8,37.3,138.4,13.8
46,21,23.4,74.5,43453,6.8,27.8,170.9,24.9
133,56,16,76.5,52892,2.9,39.7,166.4,10.3
14,7,12.7,32,31420,29.4,34.4,195.9,38.6
48,22,19.2,72.2,51244,5.2,30.9,158.7,10.7
116,41,19.8,79.2,48675,3.3,26.9,151.2,12.3
42,17,12.7,65.4,43305,3.9,38.8,150.3,16.3
25,8,16.3,78.4,51246,3.1,40.8,113.9,10.1
25,10,9.1,29.6,34936,24.6,35.4,229.8,27.2
23,9,14,71.7,49251,0.4,41.1,166.5,11.6
29,11,15.6,81.2,57148,1.8,33.9,162.6,10.5
61,25,16.5,67.4,42007,4.1,31,187.8,17
17,6,17.5,80.1,46633,0.7,34.3,146.6,13.2
45,16,15.3,78,52816,4.1,44.3,150.3,10
37,13,13.6,66,36836,2.1,38.6,169.4,18.3
16,6,16.3,76,43699,2.5,37.6,170.8,12
29,12,15.2,79.5,53944,2.5,43.3,145.4,10.4
19,8,17,79.3,51201,1.7,33.6,130.6,10
18,5,19,83.3,61945,1.1,34.4,154.1,8.1
101,33,22.5,77.5,58340,3.1,27.2,162.5,11
49,18,19,75.5,48879,3,32.9,130.4,13.2
10,5,14.3,43.7,31922,17.4,32.2,148.3,33.9
14,6,11.5,75.5,48773,0.9,40.9,161.3,14.9
45,15,17.4,80,51837,2,37.4,165.5,10.1
65,26,24,78.6,53175,4.4,32,155.3,9.5
118,55,20.4,70.4,45945,3.8,33.7,161.8,13.6
155,46,27.2,88,79857,1.9,21.8,120,4.3
20,6,13.4,55,40639,7.4,36.5,136.6,24.9
33,17,17,80.6,57741,2.1,33.2,202.5,10
13,5,13.1,73.8,38469,6.7,30.2,97.3,17
27,14,16,76,50155,0.7,31.8,187.6,12
109,40,17.5,73.4,54771,2.3,32.3,147.9,10.4
11,5,12.9,35.6,34237,12,38.7,240.1,33.2
15,8,17.7,75.8,49159,4.1,39.1,183.1,12.4
840,312,20.8,76.5,55107,4.4,29.3,184.3,11.5
32,14,18,71.7,53654,6.1,33.8,166,12.3
494,187,18.6,69.1,48379,4.8,28.1,159.7,14.1
20,11,13.4,72.1,39936,4.5,37.6,209.6,15.2
18,8,16.7,77.2,52758,0.5,40.7,145.7,11
47,25,11.2,56.7,45911,7.6,37.5,179.9,20.4
17,5,12.6,78.6,46281,3.4,38.8,143,14.7
38,17,17.1,69.9,48125,1.1,36.4,153.9,11.7
21,6,15.5,74.6,67172,1.4,34.7,159.7,8.8
8,4,20.5,78.6,59879,1.7,35.6,179.1,6.3
25,13,10.3,22.3,27481,25.4,22.2,238.8,47.4
34,15,17.5,63.7,40545,2.1,34.7,162.1,19.9
51,20,16.2,78.2,55708,2.5,36.3,154.3,10.2
86,29,17.6,84.8,72041,2.9,30,166.5,6.3
35,15,17.7,68.3,41831,5.8,36.9,146.4,15.9
114,41,19.3,75.2,47363,3.6,35.3,137.1,13.8
498,206,13.3,64.3,46689,7.7,33.8,195.6,15.6
224,89,9.5,59.9,42252,7.7,41.2,184.4,19.1
127,58,6.2,54.5,34382,14.3,46.1,238.4,21.4
74,28,6.1,54.2,34948,9.6,42.8,171.4,28.5
769,276,15,68.7,47175,7.8,34.9,172.5,14.7
524,211,12.9,63.6,43065,11.2,32.3,184.2,17.5
263,118,6.7,54.8,33333,9.9,41.8,218.3,22.7
83,37,10.1,62.2,41068,12.9,42.2,210.1,16.4
181,81,8.7,60.1,36627,11.5,41.4,207.8,20.8
309,152,10.7,57.9,34354,8.1,38.9,193.2,24.6
214,90,13.7,66.9,51475,7.8,36.6,238.1,12.7
78,36,9,61.4,40980,13.5,38.5,180.6,20.1
211,89,8.3,61,33640,8.2,42.3,218.3,24
50,26,6.9,49.6,30744,7.2,44.7,217,24
222,106,6.4,51.1,30860,11.1,46.6,221.7,27.8
301,128,11.7,62.1,45235,8.8,39.2,194,16.8
77,34,9,56.4,37853,7.4,40.4,184.3,19
455,183,11.3,60.2,40839,9,38.3,182,16.6
208,77,14.7,73.4,52578,5.4,36.4,180.1,11.8
130,48,8.7,58.7,41268,10.4,40,165.9,17.5
91,40,12.6,69.6,50877,8.6,38.8,188.3,12.1
272,119,10,57,37758,10,34.4,215.7,19.9
250,100,11.6,70.2,44435,7.9,35.9,193.1,16.5
41,18,6.5,58.2,41045,7.5,41.4,213.6,17.5
87,37,9,62,39738,9.4,40.9,197.6,16.2
258,93,13.7,77.4,70092,7.8,37.6,193.1,8.5
61,29,8.9,67.6,49790,4.5,35.3,236.7,14
128,50,14.7,67.9,48767,6.8,37.5,170,11.6
28,13,8.2,56.6,37331,18.1,34.3,195.3,20.6
47,21,11.2,76.1,50999,7,44,178.2,11.7
326,130,14.5,76.7,51025,5.8,35.2,188.5,11.3
202,81,10.3,68.4,46895,7.5,41.1,185,15.8
264,101,18.9,69.1,34395,10.4,25,171.5,30.4
63,23,12.3,72.5,52919,5.5,39.1,174.1,11
259,99,10.2,63.8,43073,9.2,32.8,196,19.5
124,52,11.4,76,52493,8,37.7,175.9,11.6
150,62,15.1,76.8,51282,5.6,38.2,166.9,10.7
82,29,11.4,66.7,45773,10.3,31.4,175.2,15.9
2075,706,20.4,68.4,72131,7.6,23.5,156.6,10.7
612,246,11.5,68,56326,9.8,34.1,192.2,14.7
413,128,22.6,82.6,90640,6,24.6,161.7,5.4
335,137,11.4,63.2,38992,7.4,36.6,180.1,19.3
3142,1046,25.6,73.8,78001,7.9,21.3,160,9.5
742,291,10.9,69.5,51205,9.8,37.5,191.3,13.6
96,38,7.3,62.1,41759,6.1,34.3,174,18.1
219,90,10.9,74.2,54472,7.5,37.7,194.2,10.9
249,90,9.4,71.8,53918,6.3,40.5,176.6,11.9
187,76,12.3,73,54353,7.8,33.3,189.5,12.6
160,65,18.5,74.5,42684,9.4,29.2,175.1,23.6
1404,502,21.7,78.8,76856,8,26.5,181.4,6.9
732,260,30.1,80.4,60460,5.5,25.7,168.5,14.3
771,291,15.2,66.8,47575,10.5,34.6,197.9,16.3
310,122,12.2,70.7,48544,9.6,37.3,185.1,12.9
1528,608,16.3,71.8,54375,8.9,32.3,189.2,13.1
271,117,9.6,59.7,44289,9.6,35.4,219.1,18.6
88,32,12.4,75.8,53732,6.5,40.3,164.3,10.7
108,44,9.6,65.5,46878,9.5,41.3,204.9,14.8
100,37,11.1,57.3,40590,8.8,31.7,169.8,20.7
80,32,16.8,75.7,61388,5.7,37.2,199.6,10.1
104,42,10.6,78.7,54916,6.2,41.9,179.9,9.6
190,62,18.9,83.4,73684,5.2,33.7,153.4,5.1
193,86,8.2,69.2,45288,5.4,41.7,208.6,17
221,89,14,69.5,46406,8.3,41.4,187.8,15.1
88,38,10.7,66.5,52790,4.9,36.9,177.7,11.8
281,112,12.9,75,57126,8,33.7,168,11.4
1072,420,18.2,68.1,52448,8.7,28.6,194.4,16.7
136,49,9.4,68.1,42032,8,38.3,174.6,16.7
109,37,17.9,82.3,65971,6.3,34.7,164.9,7.4
104,43,11.5,63.9,39005,5.6,43,176,15.2
27,12,9.8,62.5,40722,10,32.3,173.5,19.7
44,17,8.4,54.6,33943,16.2,35.5,192.1,23
40,17,8.2,75.2,62024,9.9,42.7,198.1,8.9
197,77,8.7,72,47862,6.7,42.4,178.5,13.8
113,42,15.6,67.6,43396,5.4,33.3,179.3,14.6
878,340,14.5,69,48024,7.9,31.8,176.2,16.3
1407,556,16,65.5,50155,8.9,28.1,191.2,19.1
167,67,9.8,55,38329,13,33.1,192.1,21
1177,436,20.9,72.3,55371,7.9,28.1,185.5,15.3
48,23,10.3,61.7,47092,5.3,39,214.2,13.2
32,13,8.9,68.2,51584,9.4,49.4,169.5,12
142,54,10.9,70.8,48994,6.2,45.5,164.4,11.7
41,16,13.2,73.7,50219,7.7,38.8,160.4,11.9
267,127,11.5,63.4,48569,9.9,35.3,182.6,14.1
847,331,17.5,76.8,60490,5.5,33.1,192.2,9.1
122,51,13,60.1,40957,7,31,206.9,17.9
529,217,9.6,63.4,42036,10.7,40.6,203.1,19
82,33,11.4,71.5,49385,8.7,32.2,197.8,14.8
102,41,15.3,69.5,44180,9.2,35,172.8,13.5
98,33,13.8,72.7,54683,5.5,35,162.6,10.2
109,45,10,69,46839,5.3,34.4,180,14.9
110,54,8.7,65.5,46927,8.8,35.1,230.3,14.1
367,156,10.7,67.4,49895,8.1,35,190.9,12.2
2947,1007,21.2,77.6,75176,7.8,27,176.4,8.1
414,179,12.5,66.6,46322,7,30.4,207.4,15.8
1551,658,14,64.4,47708,11.5,33.3,191.5,16.9
215,80,19.8,80.7,70127,5.9,32.7,163.5,6.3
162,63,9.9,61.8,50172,6.2,44.1,159.3,15.4
1590,629,17.5,66.9,48651,8,29.4,170.7,15.2
390,164,18.1,74.8,54101,5.4,34.3,185.4,11.8
44,19,12,62.4,46196,5.3,45.2,173.4,12.8
85,34,6.6,61.7,39563,9.8,49.5,189.1,15
254,110,25.5,82,68352,3.7,26.7,187.2,7.2
91,40,11.1,66.7,52582,6.2,37.9,190.7,12.9
103,43,11.4,72.2,55318,8.2,41.3,166.3,10.9
191,89,9.2,66.2,44430,8.7,40.8,187.3,13.8
569,232,14.2,70.9,52050,6.8,34,189.8,10.6
154,62,9.6,68,44385,7.8,44.9,186.4,14.5
167,76,10.4,68.7,49945,7.3,45.6,193.9,12.6
59,24,5.7,61.7,40657,6.6,49.7,185.8,18
149,64,8.1,57.9,47670,5.4,37.2,176.6,13.8
249,110,13.2,76.2,59280,8.1,39.6,193.8,11.7
130,57,10.7,68.8,50258,6.3,45.3,186.7,13.1
213,87,11.4,68.5,51911,7.5,40.6,185.8,10.1
634,255,13.3,68.2,39449,10.1,35.5,184.8,22.2
212,91,12.9,78.8,53211,3.3,41.9,177.7,8
891,350,12.3,59.8,50192,7.4,36.9,170.1,13.9
138,70,6.7,57.2,40122,12.1,42.8,222.5,16.4
395,149,16.4,74.6,53186,7.3,32.1,179,11.6
544,201,18.8,80.3,55320,4.3,35.4,167.8,11.5
61,25,12.1,69.2,47342,4.6,34.6,160.2,11.3
138,50,12.6,68.2,45522,5.1,39.5,151.3,14.4
113,41,14.1,69,48292,3.5,35.5,165.4,12.7
72,27,11.8,72.7,51045,4.2,38.1,165.3,12.1
51,20,15.6,70.9,54154,3.7,36.4,181.2,11.7
70,28,14.1,75.1,49125,5.6,35.7,186.9,13.2
84,29,17.4,82.9,61215,3.9,35.3,151.8,6.7
70,29,13.7,74.4,49507,5.4,39.3,168.5,12.4
94,36,14.5,71.8,53691,3.8,33.2,153.2,9.4
78,30,13.2,79.4,57682,1.5,36.4,171.3,8.4
122,49,13.1,78.1,53277,4.9,34.9,169.8,11.7
95,38,13.3,72.1,52824,3.6,38.1,178.1,11
122,49,14.6,71.8,50347,5.1,37.3,183.1,13.3
60,24,7.9,74.4,49837,3.4,44,165.8,12.1
60,21,13.5,75.8,49696,4.8,37.1,129.4,10.1
57,19,15.2,75,53905,3.7,40.1,159.8,10.9
99,38,13.2,81,58234,1.8,38.4,163.4,7.5
146,54,10.4,74.1,50299,4.4,44.8,191.7,11.3
221,91,14.5,76.1,52750,5.4,39.7,181.7,11.2
90,37,17.7,66.1,41094,6.4,30.4,163,16.9
511,163,27.4,81.2,59946,3.5,17.1,156.2,15.9
123,46,12.4,77.7,51558,5,39.6,154,11.6
67,28,11.2,69.7,48316,5.1,42.8,169.3,13.5
111,36,14.7,80,52967,2.1,38,138.4,9.6
241,92,11.3,68.1,44719,8.7,41.7,181.3,17.7
1082,396,21.6,78.1,62700,4.8,27.2,169.4,9.3
66,21,9.7,75,50924,4.8,37.3,148,11.1
56,27,12,71.2,42582,5.8,44.9,184.7,16
70,24,15.4,78.7,61750,2.4,37.1,151.7,7.9
79,33,16.4,80.4,62230,5.7,38.9,172.2,8.8
133,56,16.6,74.7,48584,8,37.6,190.3,12.9
191,76,17.5,81.2,57046,4,35.7,176.6,11.1
239,99,13.9,70.8,50244,6.3,32.9,180.9,13
88,34,16,76.7,59399,3.8,35.9,194.9,9.7
67,25,11.3,73.4,52616,3.2,44.2,129.6,11.5
71,27,10.1,70.3,43178,5.5,43.3,165,14.3
53,24,13,71.8,44705,6.2,44.8,207.4,11.7
74,26,10.9,67.9,42046,9.6,37.6,148.3,19.3
232,84,13.5,74.9,54441,4.6,35,170.9,11.4
97,41,13.7,73.8,55968,2.8,37.7,176.1,10.3
39,17,13.6,74.2,51423,3.3,37.6,162,9.1
116,44,13.8,69,46927,5.1,34.7,179.7,14.6
60,25,15.1,76.3,50600,2.9,30.9,152.6,11.5
146,53,16,78.8,62745,3.4,35.6,156,7.6
48,18,14.2,73.7,49625,4.9,38.9,142.7,12.9
2000,778,25.1,74.6,61028,5.8,25.3,188.7,13.1
530,204,14.7,70.5,51947,5,34.9,183.8,12.3
100,43,15.3,77.1,52791,4.8,36.8,154.2,12.1
37,17,14.4,70.4,42854,4.8,35.5,172.1,16.6
73,32,14.9,77.6,49513,4,39.3,174.1,10.8
913,346,20.4,75.2,54959,5.4,28.3,185.1,12.2
80,29,16.1,75.2,55637,2.9,36.8,138.5,9.6
160,57,17.9,80.2,60205,1.8,31.9,140.7,7.5
340,117,27.3,86.7,52128,5.5,18.8,152.5,19.5
119,46,11.2,75.2,54957,5.6,41,171.6,12.9
46,19,10.3,68.3,46501,4.4,42,181.3,13.1
73,31,11.5,71.4,44905,5.4,40,173.4,12.8
50,21,9.5,65.1,42555,6.6,43.5,181.9,14.4
231,86,11.1,67.9,42414,8,36.7,182.7,16.7
254,89,20.4,81.4,67342,4.8,32.6,170.6,6.3
135,49,14,71.7,56243,4.2,35.8,160.4,10.2
38,16,9.9,65.1,42006,4.3,43.5,150.9,16.7
234,86,13.5,68.9,43490,8.4,32.5,169.2,16.3
67,27,15.8,82,50703,6.2,35.1,163.3,10.4
113,40,16.4,83.5,55984,3,35.1,138.4,9.4
509,197,14.4,67.5,45641,5.2,34.2,176.4,15.2
49,16,11.7,74,50286,4.7,36.6,136.5,11
87,34,12.1,71.9,50108,5.7,37.5,159.3,12
1962.667684,36,12.2,66,39196,7,33.4,196.4,18.2
1962.667684,22,10.5,67.7,45368,5.9,39.1,174.8,14.3
1962.667684,37,12.7,69.3,44199,7.3,41,180.2,17.4
1962.667684,15,11.7,73.8,51676,3.1,36.6,197.8,12.4
1962.667684,67,12.4,66.2,46942,6.8,33.9,178.3,17.8
1962.667684,34,13.9,65.8,38430,3.3,31.2,166.6,18.4
1962.667684,26,12.1,66.7,45781,4.5,39.8,184.2,17.3
1962.667684,126,18.6,76.6,60123,5.6,26.8,175,11.3
1962.667684,8,16.5,72.9,47025,2.9,33.5,177.8,13.2
1962.667684,13,13.2,62.5,39120,5.1,36.1,194.2,16.4
1962.667684,9,16.9,79.7,41797,1.9,31.5,150,11.5
1962.667684,6,23.5,75.3,47650,1.4,26.1,153.7,13
1962.667684,24,16,80.2,53131,1.9,33.7,169.2,10.9
1962.667684,27,10.6,71.6,42697,6.8,34.2,178.6,14
1962.667684,22,15.6,73,55705,5.1,36.8,176.6,10.9
1962.667684,7,17.2,74.6,45353,5.4,28.4,209.6,11.4
1962.667684,85,12.7,69,45180,7,30.5,184.4,15
1962.667684,13,18.5,67.8,41434,3.8,37.6,214.7,13.9
1962.667684,52,13.6,74,47493,6.7,36,181.2,11.1
1962.667684,16,11.3,69.8,47599,5.8,38.7,160.3,15
1962.667684,138,26.3,79.3,49246,6,20,153.7,19.4
1962.667684,9,15,68.1,49256,2,30.7,208.3,10.5
1962.667684,12,11.8,66,36471,5.3,35.3,215.9,17.4
1962.667684,48,21.9,80,49508,4.5,27.7,146.4,13
1962.667684,15,15.2,78.3,46961,4.3,32.2,149.6,12.4
1962.667684,43,12.4,64.5,48609,4.6,23.1,150.1,18.8
1962.667684,46,12.8,62,51144,6.4,23,153.9,15
1962.667684,52,14.4,75.9,50745,6.9,36.1,175,13.3
1962.667684,48,13.7,76.1,41193,9.2,29.8,213.6,13.9
263,118,6.7,54.8,33333,9.9,41.8,218.3,22.7
83,37,10.1,62.2,41068,12.9,42.2,210.1,16.4
181,81,8.7,60.1,36627,11.5,41.4,207.8,20.8
309,152,10.7,57.9,34354,8.1,38.9,193.2,24.6
214,90,13.7,66.9,51475,7.8,36.6,238.1,12.7
78,36,9,61.4,40980,13.5,38.5,180.6,20.1
211,89,8.3,61,33640,8.2,42.3,218.3,24
50,26,6.9,49.6,30744,7.2,44.7,217,24
222,106,6.4,51.1,30860,11.1,46.6,221.7,27.8
301,128,11.7,62.1,45235,8.8,39.2,194,16.8
77,34,9,56.4,37853,7.4,40.4,184.3,19
455,183,11.3,60.2,40839,9,38.3,182,16.6
208,77,14.7,73.4,52578,5.4,36.4,180.1,11.8
130,48,8.7,58.7,41268,10.4,40,165.9,17.5
91,40,12.6,69.6,50877,8.6,38.8,188.3,12.1
272,119,10,57,37758,10,34.4,215.7,19.9
250,100,11.6,70.2,44435,7.9,35.9,193.1,16.5
41,18,6.5,58.2,41045,7.5,41.4,213.6,17.5
87,37,9,62,39738,9.4,40.9,197.6,16.2
258,93,13.7,77.4,70092,7.8,37.6,193.1,8.5
61,29,8.9,67.6,49790,4.5,35.3,236.7,14
128,50,14.7,67.9,48767,6.8,37.5,170,11.6
28,13,8.2,56.6,37331,18.1,34.3,195.3,20.6
47,21,11.2,76.1,50999,7,44,178.2,11.7
326,130,14.5,76.7,51025,5.8,35.2,188.5,11.3
202,81,10.3,68.4,46895,7.5,41.1,185,15.8
264,101,18.9,69.1,34395,10.4,25,171.5,30.4
63,23,12.3,72.5,52919,5.5,39.1,174.1,11
259,99,10.2,63.8,43073,9.2,32.8,196,19.5
124,52,11.4,76,52493,8,37.7,175.9,11.6
150,62,15.1,76.8,51282,5.6,38.2,166.9,10.7
82,29,11.4,66.7,45773,10.3,31.4,175.2,15.9
2075,706,20.4,68.4,72131,7.6,23.5,156.6,10.7
612,246,11.5,68,56326,9.8,34.1,192.2,14.7
413,128,22.6,82.6,90640,6,24.6,161.7,5.4
335,137,11.4,63.2,38992,7.4,36.6,180.1,19.3
3142,1046,25.6,73.8,78001,7.9,21.3,160,9.5
742,291,10.9,69.5,51205,9.8,37.5,191.3,13.6
96,38,7.3,62.1,41759,6.1,34.3,174,18.1
219,90,10.9,74.2,54472,7.5,37.7,194.2,10.9
249,90,9.4,71.8,53918,6.3,40.5,176.6,11.9
187,76,12.3,73,54353,7.8,33.3,189.5,12.6
160,65,18.5,74.5,42684,9.4,29.2,175.1,23.6
1404,502,21.7,78.8,76856,8,26.5,181.4,6.9
732,260,30.1,80.4,60460,5.5,25.7,168.5,14.3
771,291,15.2,66.8,47575,10.5,34.6,197.9,16.3
310,122,12.2,70.7,48544,9.6,37.3,185.1,12.9
1528,608,16.3,71.8,54375,8.9,32.3,189.2,13.1
271,117,9.6,59.7,44289,9.6,35.4,219.1,18.6
88,32,12.4,75.8,53732,6.5,40.3,164.3,10.7
108,44,9.6,65.5,46878,9.5,41.3,204.9,14.8
100,37,11.1,57.3,40590,8.8,31.7,169.8,20.7
80,32,16.8,75.7,61388,5.7,37.2,199.6,10.1
104,42,10.6,78.7,54916,6.2,41.9,179.9,9.6
190,62,18.9,83.4,73684,5.2,33.7,153.4,5.1
193,86,8.2,69.2,45288,5.4,41.7,208.6,17
221,89,14,69.5,46406,8.3,41.4,187.8,15.1
88,38,10.7,66.5,52790,4.9,36.9,177.7,11.8
281,112,12.9,75,57126,8,33.7,168,11.4
1072,420,18.2,68.1,52448,8.7,28.6,194.4,16.7
136,49,9.4,68.1,42032,8,38.3,174.6,16.7
109,37,17.9,82.3,65971,6.3,34.7,164.9,7.4
104,43,11.5,63.9,39005,5.6,43,176,15.2
27,12,9.8,62.5,40722,10,32.3,173.5,19.7
44,17,8.4,54.6,33943,16.2,35.5,192.1,23
40,17,8.2,75.2,62024,9.9,42.7,198.1,8.9
197,77,8.7,72,47862,6.7,42.4,178.5,13.8
113,42,15.6,67.6,43396,5.4,33.3,179.3,14.6
878,340,14.5,69,48024,7.9,31.8,176.2,16.3
1407,556,16,65.5,50155,8.9,28.1,191.2,19.1
167,67,9.8,55,38329,13,33.1,192.1,21
1177,436,20.9,72.3,55371,7.9,28.1,185.5,15.3
48,23,10.3,61.7,47092,5.3,39,214.2,13.2
32,13,8.9,68.2,51584,9.4,49.4,169.5,12
142,54,10.9,70.8,48994,6.2,45.5,164.4,11.7
41,16,13.2,73.7,50219,7.7,38.8,160.4,11.9
267,127,11.5,63.4,48569,9.9,35.3,182.6,14.1
847,331,17.5,76.8,60490,5.5,33.1,192.2,9.1
122,51,13,60.1,40957,7,31,206.9,17.9
529,217,9.6,63.4,42036,10.7,40.6,203.1,19
82,33,11.4,71.5,49385,8.7,32.2,197.8,14.8
102,41,15.3,69.5,44180,9.2,35,172.8,13.5
98,33,13.8,72.7,54683,5.5,35,162.6,10.2
109,45,10,69,46839,5.3,34.4,180,14.9
110,54,8.7,65.5,46927,8.8,35.1,230.3,14.1
367,156,10.7,67.4,49895,8.1,35,190.9,12.2
2947,1007,21.2,77.6,75176,7.8,27,176.4,8.1
414,179,12.5,66.6,46322,7,30.4,207.4,15.8
1551,658,14,64.4,47708,11.5,33.3,191.5,16.9
215,80,19.8,80.7,70127,5.9,32.7,163.5,6.3
162,63,9.9,61.8,50172,6.2,44.1,159.3,15.4
1590,629,17.5,66.9,48651,8,29.4,170.7,15.2
390,164,18.1,74.8,54101,5.4,34.3,185.4,11.8
44,19,12,62.4,46196,5.3,45.2,173.4,12.8
85,34,6.6,61.7,39563,9.8,49.5,189.1,15
254,110,25.5,82,68352,3.7,26.7,187.2,7.2
91,40,11.1,66.7,52582,6.2,37.9,190.7,12.9
103,43,11.4,72.2,55318,8.2,41.3,166.3,10.9
191,89,9.2,66.2,44430,8.7,40.8,187.3,13.8
569,232,14.2,70.9,52050,6.8,34,189.8,10.6
154,62,9.6,68,44385,7.8,44.9,186.4,14.5
167,76,10.4,68.7,49945,7.3,45.6,193.9,12.6
59,24,5.7,61.7,40657,6.6,49.7,185.8,18
149,64,8.1,57.9,47670,5.4,37.2,176.6,13.8
249,110,13.2,76.2,59280,8.1,39.6,193.8,11.7
130,57,10.7,68.8,50258,6.3,45.3,186.7,13.1
213,87,11.4,68.5,51911,7.5,40.6,185.8,10.1
634,255,13.3,68.2,39449,10.1,35.5,184.8,22.2
212,91,12.9,78.8,53211,3.3,41.9,177.7,8
891,350,12.3,59.8,50192,7.4,36.9,170.1,13.9
138,70,6.7,57.2,40122,12.1,42.8,222.5,16.4
395,149,16.4,74.6,53186,7.3,32.1,179,11.6
544,201,18.8,80.3,55320,4.3,35.4,167.8,11.5
61,25,12.1,69.2,47342,4.6,34.6,160.2,11.3
138,50,12.6,68.2,45522,5.1,39.5,151.3,14.4
113,41,14.1,69,48292,3.5,35.5,165.4,12.7
72,27,11.8,72.7,51045,4.2,38.1,165.3,12.1
51,20,15.6,70.9,54154,3.7,36.4,181.2,11.7
70,28,14.1,75.1,49125,5.6,35.7,186.9,13.2
84,29,17.4,82.9,61215,3.9,35.3,151.8,6.7
70,29,13.7,74.4,49507,5.4,39.3,168.5,12.4
94,36,14.5,71.8,53691,3.8,33.2,153.2,9.4
78,30,13.2,79.4,57682,1.5,36.4,171.3,8.4
122,49,13.1,78.1,53277,4.9,34.9,169.8,11.7
95,38,13.3,72.1,52824,3.6,38.1,178.1,11
122,49,14.6,71.8,50347,5.1,37.3,183.1,13.3
60,24,7.9,74.4,49837,3.4,44,165.8,12.1
60,21,13.5,75.8,49696,4.8,37.1,129.4,10.1
57,19,15.2,75,53905,3.7,40.1,159.8,10.9
99,38,13.2,81,58234,1.8,38.4,163.4,7.5
146,54,10.4,74.1,50299,4.4,44.8,191.7,11.3
221,91,14.5,76.1,52750,5.4,39.7,181.7,11.2
90,37,17.7,66.1,41094,6.4,30.4,163,16.9
511,163,27.4,81.2,59946,3.5,17.1,156.2,15.9
123,46,12.4,77.7,51558,5,39.6,154,11.6
67,28,11.2,69.7,48316,5.1,42.8,169.3,13.5
111,36,14.7,80,52967,2.1,38,138.4,9.6
241,92,11.3,68.1,44719,8.7,41.7,181.3,17.7
1082,396,21.6,78.1,62700,4.8,27.2,169.4,9.3
66,21,9.7,75,50924,4.8,37.3,148,11.1
56,27,12,71.2,42582,5.8,44.9,184.7,16
70,24,15.4,78.7,61750,2.4,37.1,151.7,7.9
79,33,16.4,80.4,62230,5.7,38.9,172.2,8.8
133,56,16.6,74.7,48584,8,37.6,190.3,12.9
191,76,17.5,81.2,57046,4,35.7,176.6,11.1
239,99,13.9,70.8,50244,6.3,32.9,180.9,13
88,34,16,76.7,59399,3.8,35.9,194.9,9.7
67,25,11.3,73.4,52616,3.2,44.2,129.6,11.5
71,27,10.1,70.3,43178,5.5,43.3,165,14.3
53,24,13,71.8,44705,6.2,44.8,207.4,11.7
74,26,10.9,67.9,42046,9.6,37.6,148.3,19.3
232,84,13.5,74.9,54441,4.6,35,170.9,11.4
97,41,13.7,73.8,55968,2.8,37.7,176.1,10.3
39,17,13.6,74.2,51423,3.3,37.6,162,9.1
116,44,13.8,69,46927,5.1,34.7,179.7,14.6
60,25,15.1,76.3,50600,2.9,30.9,152.6,11.5
146,53,16,78.8,62745,3.4,35.6,156,7.6
48,18,14.2,73.7,49625,4.9,38.9,142.7,12.9
161,64,6.9,51.6,34867,11.1,35.4,189.5,25.9
345,177,9.7,59.8,39078,8.4,37.2,212.7,20
415,169,12.5,68.9,52082,7.9,35.6,193.3,15.6
175,78,7.3,50.2,34288,7.2,40.8,180.1,28.8
31,16,8.1,52.9,31623,16.4,42.3,194.6,28.9
112,46,9.4,56.9,36137,12.2,41.5,186.4,30.2
157,65,7.8,53.3,41093,11.3,42.1,205.6,25.5
10,6,4.3,56.1,33893,5.8,46.3,143.1,22.8
27,14,4,43.4,30264,10,54.8,179.9,38.9
169,54,12.6,63.2,42126,6.8,31.2,144.6,16.9
409,178,8.5,54.4,43731,10.3,28.9,182.8,20.7
49,21,5.7,51.8,32722,6.7,50,195,30.7
69,32,8.7,55.2,32042,8.9,43.4,210,26.7
57,21,3.9,60.5,34512,7.3,51.2,178,23.2
113,40,6.5,48.9,40382,9.8,41.1,160,22.6
911,343,17.3,63.9,51887,8.1,31.9,147.6,18.1
4646,1562,21.6,79.2,73985,5.6,26.4,135,9.8
326,130,18.8,72.8,58883,5.4,30,149.4,12.3
734,247,17.6,72.3,64916,6.9,31.2,139.9,13.1
1757,561,24.8,76.1,57908,6.6,21.4,151.6,11.6
27,7,13.1,58.4,40777,11.3,35.4,121,14.9
297,118,17.3,71.2,44324,7.2,26.6,151.5,17.4
30,12,15.6,71.6,45504,3.3,39,143.2,13.4
